product_name,product_price,product_url
"REUZEL 日常護理洗髮精, 1000ml, 1入","$1,191",https://www.tw.coupang.com/products/REUZEL-%E6%97%A5%E5%B8%B8%E8%AD%B7%E7%90%86%E6%B4%97%E9%AB%AE%E7%B2%BE-21008193332532?itemId=21000940311733&vendorItemId=21005325739563&sourceType=search&rank=19&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Johnson's 嬌生 嬰兒活力亮澤洗髮露, 500ml, 5瓶",$556,https://www.tw.coupang.com/products/Johnson's-%E5%AC%8C%E7%94%9F-%E5%AC%B0%E5%85%92%E6%B4%BB%E5%8A%9B%E4%BA%AE%E6%BE%A4%E6%B4%97%E9%AB%AE%E9%9C%B2-257350661259268?itemId=259082975920157&vendorItemId=259083965808641&sourceType=search&rank=20&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"BOUQUET GARNI 香氛護髮精華 Clean Soap, 100ml, 3瓶",$394,https://www.tw.coupang.com/products/BOUQUET-GARNI-%E9%A6%99%E6%B0%9B%E8%AD%B7%E9%AB%AE%E7%B2%BE%E8%8F%AF-Clean-Soap-151173285773317?itemId=386772756267011&vendorItemId=386772756316160&sourceType=search&rank=21&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"BOUQUET GARNI 香氛護髮精華 Clean Soap, 100ml, 6瓶",$828,https://www.tw.coupang.com/products/BOUQUET-GARNI-%E9%A6%99%E6%B0%9B%E8%AD%B7%E9%AB%AE%E7%B2%BE%E8%8F%AF-Clean-Soap-151173285773317?itemId=386772756267012&vendorItemId=386772756299777&sourceType=search&rank=22&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Forest Story 摩洛哥香氛護髮精華油, 120ml, 2瓶",$384,https://www.tw.coupang.com/products/Forest-Story-%E6%91%A9%E6%B4%9B%E5%93%A5%E9%A6%99%E6%B0%9B%E8%AD%B7%E9%AB%AE%E7%B2%BE%E8%8F%AF%E6%B2%B9-21001331505826?itemId=21002355972844&vendorItemId=21085994353180&sourceType=search&rank=23&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"ELASTINE 伊絲婷 摩洛哥堅果油滋養洗髮精, 680ml, 3瓶",$416,https://www.tw.coupang.com/products/ELASTINE-%E4%BC%8A%E7%B5%B2%E5%A9%B7-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9%E6%BB%8B%E9%A4%8A%E6%B4%97%E9%AB%AE%E7%B2%BE-21000026411284?itemId=21002608603604&vendorItemId=21088352724969&sourceType=search&rank=24&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"KERASYS 摩洛哥堅果油洗髮精, 1000ml, 4瓶",$658,https://www.tw.coupang.com/products/KERASYS-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9%E6%B4%97%E9%AB%AE%E7%B2%BE-280466099765256?itemId=397947623669761&vendorItemId=397947623636992&sourceType=search&rank=25&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"BOUQUET GARNI 香氛護髮精華 Clean Soap, 100ml, 5瓶",$658,https://www.tw.coupang.com/products/BOUQUET-GARNI-%E9%A6%99%E6%B0%9B%E8%AD%B7%E9%AB%AE%E7%B2%BE%E8%8F%AF-Clean-Soap-151173285773317?itemId=386773268021251&vendorItemId=386773267988481&sourceType=search&rank=26&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"566 乳油木果油強韌洗髮乳, 800g, 6瓶",$428,https://www.tw.coupang.com/products/566-%E4%B9%B3%E6%B2%B9%E6%9C%A8%E6%9E%9C%E6%B2%B9%E5%BC%B7%E9%9F%8C%E6%B4%97%E9%AB%AE%E4%B9%B3-265618632704001?itemId=271042652127234&vendorItemId=271041603518464&sourceType=search&rank=27&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"KERASYS 植物油系列洗髮精 摩洛哥堅果油, 1L, 10瓶","$1,715",https://www.tw.coupang.com/products/KERASYS-%E6%A4%8D%E7%89%A9%E6%B2%B9%E7%B3%BB%E5%88%97%E6%B4%97%E9%AB%AE%E7%B2%BE-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9-151097943506958?itemId=391814188056583&vendorItemId=391814188040193&sourceType=search&rank=28&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"BODYBURDEN PROJECT 迷迭香乾性頭皮洗髮精, 1瓶, 500ml",$383,https://www.tw.coupang.com/products/BODYBURDEN-PROJECT-%E8%BF%B7%E8%BF%AD%E9%A6%99%E4%B9%BE%E6%80%A7%E9%A0%AD%E7%9A%AE%E6%B4%97%E9%AB%AE%E7%B2%BE-21005387555780?itemId=21002107808567&vendorItemId=21070106632953&sourceType=search&rank=29&searchId=781c26dfa3f240e3bd3aff3007cea55d&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"care brilliant 蛋白質洗髮精 葡萄柚香, 1個, 500ml",$430,https://www.tw.coupang.com/products/care-brilliant-%E8%9B%8B%E7%99%BD%E8%B3%AA%E6%B4%97%E9%AB%AE%E7%B2%BE-%E8%91%A1%E8%90%84%E6%9F%9A%E9%A6%99-21007778715187?itemId=21021018365518&vendorItemId=21088081821673&sourceType=search&rank=&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"blooming belly 孕媽咪系列 摩洛哥堅果油 天然洗髮露, 473ml, 4瓶","$1,256",https://www.tw.coupang.com/products/blooming-belly-%E5%AD%95%E5%AA%BD%E5%92%AA%E7%B3%BB%E5%88%97-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9-%E5%A4%A9%E7%84%B6%E6%B4%97%E9%AB%AE%E9%9C%B2-214924391301125?itemId=394743955521537&vendorItemId=394743955554304&sourceType=search&rank=1&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Medi Flower 秘密花園 摩洛哥堅果洗髮精, 1000ml, 2個",$408,https://www.tw.coupang.com/products/Medi-Flower-%E7%A7%98%E5%AF%86%E8%8A%B1%E5%9C%92-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B4%97%E9%AB%AE%E7%B2%BE-21000241277733?itemId=21018797291972&vendorItemId=21085928169897&sourceType=search&rank=2&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Riozel 韓國藍色水性潤髮油, 35g, 2個",$726,https://www.tw.coupang.com/products/Riozel-%E9%9F%93%E5%9C%8B%E8%97%8D%E8%89%B2%E6%B0%B4%E6%80%A7%E6%BD%A4%E9%AB%AE%E6%B2%B9-21000110864958?itemId=21018796535961&vendorItemId=21085927444140&sourceType=search&rank=3&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"KYREN 保濕護理洗髮精 玫瑰香, 500ml, 1瓶",$259,https://www.tw.coupang.com/products/KYREN-%E4%BF%9D%E6%BF%95%E8%AD%B7%E7%90%86%E6%B4%97%E9%AB%AE%E7%B2%BE-%E7%8E%AB%E7%91%B0%E9%A6%99-21000053608502?itemId=21000188014277&vendorItemId=21003447110654&sourceType=search&rank=4&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"566 乳油木果油強韌洗髮乳, 800g, 4瓶",$285,https://www.tw.coupang.com/products/566-%E4%B9%B3%E6%B2%B9%E6%9C%A8%E6%9E%9C%E6%B2%B9%E5%BC%B7%E9%9F%8C%E6%B4%97%E9%AB%AE%E4%B9%B3-265618632704001?itemId=271042647932937&vendorItemId=271043587440641&sourceType=search&rank=5&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"BOUQUET GARNI 香氛護髮精華 Baby Powder, 100ml, 6瓶",$744,https://www.tw.coupang.com/products/BOUQUET-GARNI-%E9%A6%99%E6%B0%9B%E8%AD%B7%E9%AB%AE%E7%B2%BE%E8%8F%AF-Baby-Powder-151172530782212?itemId=385318096175117&vendorItemId=385318096175116&sourceType=search&rank=6&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"KERASYS 摩洛哥堅果油洗髮精, 1000ml, 5瓶",$875,https://www.tw.coupang.com/products/KERASYS-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9%E6%B4%97%E9%AB%AE%E7%B2%BE-280466099765256?itemId=397947623636995&vendorItemId=397947623636993&sourceType=search&rank=7&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"男爵高級禮品頭髮套裝 B, 1套",$942,https://www.tw.coupang.com/products/%E7%94%B7%E7%88%B5%E9%AB%98%E7%B4%9A%E7%A6%AE%E5%93%81%E9%A0%AD%E9%AB%AE%E5%A5%97%E8%A3%9D-B-21007858543026?itemId=21021438837263&vendorItemId=21003121671762&sourceType=search&rank=8&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Forest Story 摩洛哥香氛護髮精華油, 120ml, 1瓶",$264,https://www.tw.coupang.com/products/Forest-Story-%E6%91%A9%E6%B4%9B%E5%93%A5%E9%A6%99%E6%B0%9B%E8%AD%B7%E9%AB%AE%E7%B2%BE%E8%8F%AF%E6%B2%B9-21001331505826?itemId=21002355972845&vendorItemId=21070352434931&sourceType=search&rank=9&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"566 長效保濕洗髮乳, 510g, 18包",$900,https://www.tw.coupang.com/products/566-%E9%95%B7%E6%95%88%E4%BF%9D%E6%BF%95%E6%B4%97%E9%AB%AE%E4%B9%B3-223333299748904?itemId=276189201547275&vendorItemId=276190157832206&sourceType=search&rank=10&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"PeRT 飛柔 淨油柔順鼠尾草香氛洗髮露, 530g, 6瓶",$724,https://www.tw.coupang.com/products/PeRT-%E9%A3%9B%E6%9F%94-%E6%B7%A8%E6%B2%B9%E6%9F%94%E9%A0%86%E9%BC%A0%E5%B0%BE%E8%8D%89%E9%A6%99%E6%B0%9B%E6%B4%97%E9%AB%AE%E9%9C%B2-273943806050305?itemId=384960749862916&vendorItemId=384960749830144&sourceType=search&rank=11&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"KERASYS 植物油系列洗髮精 摩洛哥堅果油, 1L, 4瓶",$564,https://www.tw.coupang.com/products/KERASYS-%E6%A4%8D%E7%89%A9%E6%B2%B9%E7%B3%BB%E5%88%97%E6%B4%97%E9%AB%AE%E7%B2%BE-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9-151097943506958?itemId=391814188040198&vendorItemId=391814188072960&sourceType=search&rank=12&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"KERASYS 植物油系列洗髮精 摩洛哥堅果油, 1L, 6瓶",$909,https://www.tw.coupang.com/products/KERASYS-%E6%A4%8D%E7%89%A9%E6%B2%B9%E7%B3%BB%E5%88%97%E6%B4%97%E9%AB%AE%E7%B2%BE-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9-151097943506958?itemId=391814188072961&vendorItemId=391814188089344&sourceType=search&rank=13&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"moremo 蛋白質護理洗髮精, 300ml, 6個","$2,052",https://www.tw.coupang.com/products/moremo-%E8%9B%8B%E7%99%BD%E8%B3%AA%E8%AD%B7%E7%90%86%E6%B4%97%E9%AB%AE%E7%B2%BE-21006279195883?itemId=21018173829885&vendorItemId=21085323086457&sourceType=search&rank=14&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"blooming belly 孕媽咪系列 摩洛哥堅果油 天然洗髮露, 473ml, 3瓶",$867,https://www.tw.coupang.com/products/blooming-belly-%E5%AD%95%E5%AA%BD%E5%92%AA%E7%B3%BB%E5%88%97-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9-%E5%A4%A9%E7%84%B6%E6%B4%97%E9%AB%AE%E9%9C%B2-214924391301125?itemId=234823763329031&vendorItemId=234822999982085&sourceType=search&rank=15&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"PANTENE 潘婷 水潤滋養洗髮乳, 700g, 6瓶",$651,https://www.tw.coupang.com/products/PANTENE-%E6%BD%98%E5%A9%B7-%E6%B0%B4%E6%BD%A4%E6%BB%8B%E9%A4%8A%E6%B4%97%E9%AB%AE%E4%B9%B3-255109913100305?itemId=255848148336647&vendorItemId=255846307020804&sourceType=search&rank=16&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"566 抗屑柔順洗髮乳 補充包, 510g, 6包",$294,https://www.tw.coupang.com/products/566-%E6%8A%97%E5%B1%91%E6%9F%94%E9%A0%86%E6%B4%97%E9%AB%AE%E4%B9%B3-%E8%A3%9C%E5%85%85%E5%8C%85-225110644473860?itemId=276190157832217&vendorItemId=276189201547274&sourceType=search&rank=17&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"REUZEL 強力纖維級水性髮油, 340g, 1罐","$1,464",https://www.tw.coupang.com/products/REUZEL-%E5%BC%B7%E5%8A%9B%E7%BA%96%E7%B6%AD%E7%B4%9A%E6%B0%B4%E6%80%A7%E9%AB%AE%E6%B2%B9-21000110878133?itemId=21000334136557&vendorItemId=21005325739277&sourceType=search&rank=18&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"TS 蠶絲角蛋白護髮精華液, 170ml, 1瓶",$440,https://www.tw.coupang.com/products/TS-%E8%A0%B6%E7%B5%B2%E8%A7%92%E8%9B%8B%E7%99%BD%E8%AD%B7%E9%AB%AE%E7%B2%BE%E8%8F%AF%E6%B6%B2-21000009750310?itemId=21000043087714&vendorItemId=21004633877630&sourceType=search&rank=19&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"BOUQUET GARNI 香氛護髮精華, 100ml, 3瓶",$576,https://www.tw.coupang.com/products/BOUQUET-GARNI-%E9%A6%99%E6%B0%9B%E8%AD%B7%E9%AB%AE%E7%B2%BE%E8%8F%AF-21007166066740?itemId=21018040188208&vendorItemId=21085194528646&sourceType=search&rank=20&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"blooming belly 孕媽咪系列 摩洛哥堅果油 天然洗髮露, 473ml, 5瓶","$1,645",https://www.tw.coupang.com/products/blooming-belly-%E5%AD%95%E5%AA%BD%E5%92%AA%E7%B3%BB%E5%88%97-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9-%E5%A4%A9%E7%84%B6%E6%B4%97%E9%AB%AE%E9%9C%B2-214924391301125?itemId=394744207179790&vendorItemId=394744207196169&sourceType=search&rank=21&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"moremo 蛋白質護理洗髮精, 300ml, 3個","$1,032",https://www.tw.coupang.com/products/moremo-%E8%9B%8B%E7%99%BD%E8%B3%AA%E8%AD%B7%E7%90%86%E6%B4%97%E9%AB%AE%E7%B2%BE-21006279195883?itemId=21018173830168&vendorItemId=21085323086821&sourceType=search&rank=22&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"566 長效保濕洗髮乳, 510g, 6包",$294,https://www.tw.coupang.com/products/566-%E9%95%B7%E6%95%88%E4%BF%9D%E6%BF%95%E6%B4%97%E9%AB%AE%E4%B9%B3-223333299748904?itemId=276188354265097&vendorItemId=276190363353092&sourceType=search&rank=23&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"566 護色增亮洗髮乳 補充包, 510g, 15包",$825,https://www.tw.coupang.com/products/566-%E8%AD%B7%E8%89%B2%E5%A2%9E%E4%BA%AE%E6%B4%97%E9%AB%AE%E4%B9%B3-%E8%A3%9C%E5%85%85%E5%8C%85-223332590927891?itemId=276188366848006&vendorItemId=276188366848001&sourceType=search&rank=24&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"566 護色增亮洗髮乳 補充包, 510g, 12包",$630,https://www.tw.coupang.com/products/566-%E8%AD%B7%E8%89%B2%E5%A2%9E%E4%BA%AE%E6%B4%97%E9%AB%AE%E4%B9%B3-%E8%A3%9C%E5%85%85%E5%8C%85-223332590927891?itemId=276190363353091&vendorItemId=276188354265088&sourceType=search&rank=25&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"REUZEL 霧面髮油, 1個, 35g",$408,https://www.tw.coupang.com/products/REUZEL-%E9%9C%A7%E9%9D%A2%E9%AB%AE%E6%B2%B9-21006213132348?itemId=21000334134892&vendorItemId=21005292002231&sourceType=search&rank=26&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"BODYBURDEN PROJECT 迷迭香洗髮精 油性髮質適用, 1010ml, 1瓶",$546,https://www.tw.coupang.com/products/BODYBURDEN-PROJECT-%E8%BF%B7%E8%BF%AD%E9%A6%99%E6%B4%97%E9%AB%AE%E7%B2%BE-%E6%B2%B9%E6%80%A7%E9%AB%AE%E8%B3%AA%E9%81%A9%E7%94%A8-21001137591550?itemId=21015270044784&vendorItemId=21073416618698&sourceType=search&rank=27&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"dalan 純橄欖油豐盈滋養洗髮精, 1個, 400ml",$556,https://www.tw.coupang.com/products/dalan-%E7%B4%94%E6%A9%84%E6%AC%96%E6%B2%B9%E8%B1%90%E7%9B%88%E6%BB%8B%E9%A4%8A%E6%B4%97%E9%AB%AE%E7%B2%BE-21007912362224?itemId=21021715232027&vendorItemId=21088849451303&sourceType=search&rank=28&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"BARON 辣木受損髮護理精華, 200ml, 6個","$1,544",https://www.tw.coupang.com/products/BARON-%E8%BE%A3%E6%9C%A8%E5%8F%97%E6%90%8D%E9%AB%AE%E8%AD%B7%E7%90%86%E7%B2%BE%E8%8F%AF-21007684598694?itemId=21020533349378&vendorItemId=21085895494728&sourceType=search&rank=29&searchId=4a6567ad9f7a4e15985872da2babf9e8&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Riozel 韓國藍色水性潤髮油, 35g, 3個","$1,088",https://www.tw.coupang.com/products/Riozel-%E9%9F%93%E5%9C%8B%E8%97%8D%E8%89%B2%E6%B0%B4%E6%80%A7%E6%BD%A4%E9%AB%AE%E6%B2%B9-21000110864958?itemId=21018796536028&vendorItemId=21085927444178&sourceType=search&rank=&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Dove 多芬 輕潤保濕洗髮乳, 680ml, 4個",$461,https://www.tw.coupang.com/products/Dove-%E5%A4%9A%E8%8A%AC-%E8%BC%95%E6%BD%A4%E4%BF%9D%E6%BF%95%E6%B4%97%E9%AB%AE%E4%B9%B3-21007431618811?itemId=21019303250699&vendorItemId=21085191203340&sourceType=search&rank=1&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"TRESemme 輕鬆波浪荷荷巴油精華洗髮精, 1個, 828ml",$267,https://www.tw.coupang.com/products/TRESemme-%E8%BC%95%E9%AC%86%E6%B3%A2%E6%B5%AA%E8%8D%B7%E8%8D%B7%E5%B7%B4%E6%B2%B9%E7%B2%BE%E8%8F%AF%E6%B4%97%E9%AB%AE%E7%B2%BE-21007149235694?itemId=21023391944789&vendorItemId=21090419560161&sourceType=search&rank=2&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"ELASTINE 伊絲婷 摩洛哥堅果油滋養洗髮精, 680ml, 4瓶",$554,https://www.tw.coupang.com/products/ELASTINE-%E4%BC%8A%E7%B5%B2%E5%A9%B7-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9%E6%BB%8B%E9%A4%8A%E6%B4%97%E9%AB%AE%E7%B2%BE-21000026411284?itemId=21021057724309&vendorItemId=21088352724936&sourceType=search&rank=3&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"WELLA PROFESSIONAL 山茶柔蘊潔髮乳, 250ml, 1個",$539,https://www.tw.coupang.com/products/WELLA-PROFESSIONAL-%E5%B1%B1%E8%8C%B6%E6%9F%94%E8%98%8A%E6%BD%94%E9%AB%AE%E4%B9%B3-21006994555701?itemId=21017129973794&vendorItemId=21084303118496&sourceType=search&rank=4&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"566 抗屑柔順洗髮乳 補充包, 510g, 12包",$562,https://www.tw.coupang.com/products/566-%E6%8A%97%E5%B1%91%E6%9F%94%E9%A0%86%E6%B4%97%E9%AB%AE%E4%B9%B3-%E8%A3%9C%E5%85%85%E5%8C%85-225110644473860?itemId=276189407068162&vendorItemId=276189407068160&sourceType=search&rank=5&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Riozel 韓國藍色水性潤髮油, 113g, 2個","$1,064",https://www.tw.coupang.com/products/Riozel-%E9%9F%93%E5%9C%8B%E8%97%8D%E8%89%B2%E6%B0%B4%E6%80%A7%E6%BD%A4%E9%AB%AE%E6%B2%B9-21000110864958?itemId=21018741317917&vendorItemId=21085873589151&sourceType=search&rank=6&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Hr24 頭皮洗髮乳 2入+禮盒袋組, 2000ml, 1組",$786,https://www.tw.coupang.com/products/Hr24-%E9%A0%AD%E7%9A%AE%E6%B4%97%E9%AB%AE%E4%B9%B3-2%E5%85%A5%2B%E7%A6%AE%E7%9B%92%E8%A2%8B%E7%B5%84-21006345959312?itemId=21000064449823&vendorItemId=21003101484005&sourceType=search&rank=7&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"Riozel韓國極致啞光潤髮油, 113g, 2個","$1,343",https://www.tw.coupang.com/products/Riozel%E9%9F%93%E5%9C%8B%E6%A5%B5%E8%87%B4%E5%95%9E%E5%85%89%E6%BD%A4%E9%AB%AE%E6%B2%B9-21000298564479?itemId=21018763776055&vendorItemId=21085895583484&sourceType=search&rank=8&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"ATTITUDE 葡萄籽油橄欖款豐盈保濕洗髮精, 1入, 473ml",$480,https://www.tw.coupang.com/products/ATTITUDE-%E8%91%A1%E8%90%84%E7%B1%BD%E6%B2%B9%E6%A9%84%E6%AC%96%E6%AC%BE%E8%B1%90%E7%9B%88%E4%BF%9D%E6%BF%95%E6%B4%97%E9%AB%AE%E7%B2%BE-21001555791054?itemId=21002660923386&vendorItemId=21070651542745&sourceType=search&rank=9&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"彈性蛋白神經醯胺和摩洛哥堅果油護理, 2個, 1000ml",$624,https://www.tw.coupang.com/products/%E5%BD%88%E6%80%A7%E8%9B%8B%E7%99%BD%E7%A5%9E%E7%B6%93%E9%86%AF%E8%83%BA%E5%92%8C%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9%E8%AD%B7%E7%90%86-21007993554427?itemId=21022436583357&vendorItemId=21089481138503&sourceType=search&rank=10&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"566 抗屑柔順洗髮乳, 700g, 5瓶",$357,https://www.tw.coupang.com/products/566-%E6%8A%97%E5%B1%91%E6%9F%94%E9%A0%86%E6%B4%97%E9%AB%AE%E4%B9%B3-259097752453130?itemId=267819421745161&vendorItemId=267821388890117&sourceType=search&rank=11&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"care brilliant 強健髮根角蛋白護理洗髮精, 1個, 500ml",$430,https://www.tw.coupang.com/products/care-brilliant-%E5%BC%B7%E5%81%A5%E9%AB%AE%E6%A0%B9%E8%A7%92%E8%9B%8B%E7%99%BD%E8%AD%B7%E7%90%86%E6%B4%97%E9%AB%AE%E7%B2%BE-21007254387007?itemId=21018461087461&vendorItemId=21088081794565&sourceType=search&rank=12&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"DESERT ESSENCE 茶樹清爽洗髮露, 375ml, 1瓶",$384,https://www.tw.coupang.com/products/DESERT-ESSENCE-%E8%8C%B6%E6%A8%B9%E6%B8%85%E7%88%BD%E6%B4%97%E9%AB%AE%E9%9C%B2-21000014907744?itemId=21016229987410&vendorItemId=21003096098646&sourceType=search&rank=13&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"WELLA PROFESSIONAL 山茶柔蘊潔髮乳, 250ml, 3個",$831,https://www.tw.coupang.com/products/WELLA-PROFESSIONAL-%E5%B1%B1%E8%8C%B6%E6%9F%94%E8%98%8A%E6%BD%94%E9%AB%AE%E4%B9%B3-21006994555701?itemId=21018777202341&vendorItemId=21085908663991&sourceType=search&rank=14&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
"LOGONA 摩洛哥堅果油亮澤洗髮精, 250ml, 1入",$576,https://www.tw.coupang.com/products/LOGONA-%E6%91%A9%E6%B4%9B%E5%93%A5%E5%A0%85%E6%9E%9C%E6%B2%B9%E4%BA%AE%E6%BE%A4%E6%B4%97%E9%AB%AE%E7%B2%BE-21006029754294?itemId=21010991957067&vendorItemId=21078271657095&sourceType=search&rank=15&searchId=6428c5bc27e1439184e7d3bb9b069af2&q=%E6%B4%97%E9%AB%AE%E6%B2%B9
